"T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts","patient_id"
2.11512661581605,1.66498337325673,2.70611505308145,3.51870099034561,0.648527996255654,3.68098777296911,2.05446001812529,1.46113660419898,2.5279800406366,5.37997193497208,"TCGA-EE-A29X"
2.1772508008119,1.76085963682191,2.29194861423849,1.8793330173275,0.727800761741508,5.33328521353665,1.40000360340384,1.67730884843831,3.41108183127647,7.58972739675597,"TCGA-D3-A2JA"
3.50234698258527,4.16401388852506,3.94877031556597,3.92212816713445,1.33584376868837,4.35250035374504,2.97220030105084,1.30489109690469,2.27403362670346,5.40983863068834,"TCGA-D3-A51J"
3.88721642730615,3.51543492569365,2.09338407233809,5.98120847968164,0.648962746831043,3.30506698220129,3.24633792104903,1.6871829256825,3.01403562700255,6.34924903990396,"TCGA-GN-A9SD"
4.08219494901289,3.28930331402435,3.05518691053559,6.24008963909343,0.756688665369809,3.55578036414243,2.89999930356628,1.78445588538275,4.47268637282728,6.71888124282531,"TCGA-FS-A4F8"
2.14124585478615,2.35015774948499,2.60559972745578,4.23366656694084,0.872831147506197,4.05928445888954,2.06451622577372,1.53431126633181,2.82258936411251,5.8384532245217,"TCGA-RP-A693"
3.83462256298278,3.81337076625331,3.22192105584414,2.80259537537968,1.68362636833318,6.01519031784982,3.31999729843732,2.78135828883746,4.54964723336346,8.28456658379656,"TCGA-ER-A19A"
2.13217973406141,3.08532267137752,2.84235435012544,2.39771769937496,0.885771336666304,3.2474492338366,2.04216382615252,1.35463048875476,2.74874318141563,5.86731461220344,"TCGA-BF-AAP7"
2.96374012979412,2.12336822499247,2.22582203264443,6.56422401819742,0.873132415615021,4.8048313076817,3.06874729999879,1.53062190513746,2.11165654497094,6.76373058907629,"TCGA-GF-A6C9"
2.43285869607071,2.05206804724387,2.07498700746859,3.93236504762821,0.338773854644101,3.79795332517745,2.1772797870152,1.66376211282394,2.262786007801,5.36860198383595,"TCGA-D3-A8GM"
2.24555728949074,3.20091233325219,2.29946640187945,2.9812092806743,0.7950383875316,4.11850348354285,1.70942564994346,1.51744361952347,1.82378442311869,4.74349192626667,"TCGA-EE-A2MK"
1.99802811876197,2.18897054690406,1.91098667841811,1.45317635361243,0.850613364659201,3.22863149328812,1.40585573288265,1.76927071743649,2.532524045751,6.73614176634621,"TCGA-D3-A51G"
2.91980332796129,3.88454908146871,2.60590659371573,4.09346067675957,1.00297333607954,4.48501017617907,2.46250198567226,1.69505176996872,3.69676068319547,7.25727369984469,"TCGA-EE-A2GE"
1.95226382647159,1.59555139945614,1.69645901063757,3.91434060096964,0.303054746271409,3.88568513226951,2.3437662336889,1.62854404505318,3.24474502358412,5.33194377057623,"TCGA-FS-A1ZP"
1.91658982634875,2.96517476153647,1.97054633086993,1.9035045738607,0.76307319863486,1.96794550426187,1.24067347818332,1.09816923357634,1.99034243728144,5.42796276767431,"TCGA-EB-A85I"
4.42352486247896,2.38039699198845,2.45989881592685,8.83367775020738,1.18835396776488,3.88812041746714,3.50655774827786,1.45242029536945,2.34285501478458,5.02022513473354,"TCGA-D3-A51H"
2.07173245116383,1.70566832470645,1.4897118894375,2.42245208111473,0.419572408924142,2.33795124008295,1.09343506001326,1.31103357896397,1.53775363319173,3.50415447260409,"TCGA-W3-AA1R"
1.50704128798132,0.96908600652994,1.9703225789691,1.93415443238952,0.262967163612003,2.37050431058587,1.39827652811697,1.01335634208108,1.42119750113671,5.04050573352574,"TCGA-EB-A97M"
3.37471753220488,4.03521919460411,3.00580371745136,3.37530957054845,0.953082772982975,4.0012638422112,1.91231468733082,1.4603070281673,1.97628356523238,5.25242135822608,"TCGA-3N-A9WC"
0.925851129934423,0.0494913701651037,0.599081488303189,1.13200146129762,0.0885263333065288,1.08687170911877,0.859180254157183,1.3663060280983,1.6499770188525,5.21642312884167,"TCGA-3N-A9WB"
1.2266312627783,0.655077003382484,1.34719723104892,3.01223870747917,0.215769095262601,1.64293113539538,0.970657775875238,1.68592000836994,1.86100579068386,3.91036929596859,"TCGA-WE-A8ZT"
2.06512729586411,1.6525553296199,2.18665732764412,2.69003387504408,0.569202795010418,3.19930858847972,2.68860796205226,1.60322771869116,2.12212752976937,5.54466248755341,"TCGA-BF-A1Q0"
2.58802651575729,2.80353703787742,2.36292968933839,3.34526127596111,0.76103205441485,3.70576918525403,1.28069750750033,1.3585268054302,2.39700103920745,5.08218273773445,"TCGA-Z2-AA3V"
1.67860726534411,1.16883455319018,2.18545474931375,2.07856715981626,0.261313561596332,2.75670554259905,2.62299357488043,1.68614474535053,2.36518780367872,5.89209386883953,"TCGA-DA-A1IC"
1.64461139297103,0.566181933698165,1.98500836396501,1.55236661065274,0.271607381621717,4.11989920990563,2.84125059605457,2.16993886427902,3.49106640549167,7.59277963785093,"TCGA-FS-A1ZB"
1.88548884461039,2.23658445811318,1.84250994610218,2.17218676022462,0.536954484468309,2.97664704531608,1.43932304649967,1.33621370355849,2.30775877159255,4.75935378358754,"TCGA-D3-A5GU"
1.69727872908279,2.83254575111846,1.74039532372398,1.13668634301828,0.238573658369928,2.38827288585401,1.2635128388,1.31514596412625,1.75911536157939,5.57354455931301,"TCGA-D3-A2J6"
1.18531019465913,0.161307263720935,0.972984745809292,0.618151161067385,0.10255236541528,1.98999834277515,1.12968168980351,2.14091087463161,1.84808608978078,6.06922901074267,"TCGA-XV-AAZW"
